lat,long,subbasin
42.6024,-82.5443,2
42.5934,-82.5443,2
42.5934,-82.5566,2
42.5843,-82.5566,2
42.5753,-82.5566,2
42.5753,-82.5689,2
42.5662,-82.569,2
42.5572,-82.569,2
42.5481,-82.569,2
42.5391,-82.569,2
42.5391,-82.5567,2
42.53,-82.5568,2
42.53,-82.569,2
42.521,-82.5691,2
42.5119,-82.5691,2
42.5119,-82.5814,2
42.448,-83.0845,3
42.4571,-83.0846,3
42.4661,-83.0847,3
42.4661,-83.0969,3
42.4751,-83.097,3
42.4842,-83.097,3
42.4841,-83.1093,3
42.4932,-83.1094,3
42.5022,-83.1094,3
42.5022,-83.1217,3
42.5113,-83.1218,3
42.5203,-83.1218,3
42.5203,-83.1341,3
42.5293,-83.1342,3
42.5384,-83.1342,3
42.5383,-83.1465,3
42.5383,-83.1588,3
42.5473,-83.1589,3
42.5473,-83.1712,3
42.5563,-83.1712,3
42.5654,-83.1713,3
42.5744,-83.1714,3
42.5835,-83.1714,3
42.5926,-83.1715,3
42.6016,-83.1716,3
42.6107,-83.1716,3
42.6197,-83.1717,3
42.6288,-83.1718,3
42.6287,-83.1841,3
42.6287,-83.1964,3
42.6286,-83.2087,3
42.6377,-83.2088,3
42.6376,-83.2211,3
42.6376,-83.2334,3
42.6375,-83.2457,3
42.6284,-83.2456,3
42.6194,-83.2455,3
42.6193,-83.2578,3
42.6103,-83.2577,3
42.6012,-83.2577,3
42.6012,-83.27,3
42.5921,-83.2699,3
42.5921,-83.2822,3
42.583,-83.2821,3
42.5829,-83.2944,3
42.592,-83.2945,3
42.5919,-83.3068,3
42.5919,-83.3191,3
42.5918,-83.3314,3
42.5827,-83.3313,3
42.5827,-83.3436,3
42.5826,-83.3559,3
42.5825,-83.3682,3
42.5916,-83.3683,3
42.5915,-83.3806,3
42.6006,-83.3806,3
42.6096,-83.3807,3
42.6096,-83.393,3
42.6186,-83.3931,3
42.6185,-83.4054,3
42.6185,-83.4178,3
42.6275,-83.4179,3
42.6366,-83.418,3
42.6365,-83.4303,3
42.6455,-83.4304,3
42.6546,-83.4305,3
42.6636,-83.4306,3
42.6727,-83.4307,3
42.6728,-83.4184,3
42.6818,-83.4185,3
42.6909,-83.4186,3
42.6999,-83.4187,3
42.6999,-83.431,3
42.7089,-83.4311,3
42.7088,-83.4434,3
42.7179,-83.4435,3
42.7269,-83.4436,3
42.7269,-83.456,3
42.7359,-83.4561,3
42.7358,-83.4684,3
42.7449,-83.4685,3
42.7448,-83.4808,3
42.7539,-83.4809,3
42.7538,-83.4933,3
42.7628,-83.4934,3
42.7719,-83.4935,3
42.772,-83.4812,3
42.781,-83.4813,3
42.7811,-83.469,3
42.7901,-83.4691,3
42.7902,-83.4567,3
42.7993,-83.4568,3
42.7994,-83.4445,3
42.8084,-83.4446,3
42.8085,-83.4323,3
42.8175,-83.4324,3
42.8176,-83.42,3
42.8177,-83.4077,3
42.8267,-83.4078,3
42.8268,-83.3954,3
42.8359,-83.3955,3
42.8359,-83.3832,3
42.845,-83.3833,3
42.8541,-83.3834,3
42.8541,-83.371,3
42.8632,-83.3711,3
42.8722,-83.3712,3
42.8813,-83.3713,3
42.8903,-83.3714,3
42.8904,-83.3591,3
42.8995,-83.3592,3
42.8995,-83.3468,3
42.9086,-83.3469,3
42.9087,-83.3345,3
42.9087,-83.3222,3
42.8997,-83.3221,3
42.8997,-83.3097,3
42.8907,-83.3097,3
42.8816,-83.3096,3
42.8726,-83.3095,3
42.8726,-83.2971,3
42.8636,-83.297,3
42.8636,-83.2847,3
42.8546,-83.2846,3
42.8547,-83.2722,3
42.8547,-83.2599,3
42.8638,-83.26,3
42.8638,-83.2476,3
42.8639,-83.2353,3
42.8729,-83.2354,3
42.873,-83.223,3
42.873,-83.2106,3
42.8731,-83.1983,3
42.8821,-83.1984,3
42.8822,-83.186,3
42.8823,-83.1737,3
42.8823,-83.1613,3
42.8914,-83.1614,3
42.8914,-83.149,3
42.8914,-83.1367,3
42.9005,-83.1367,3
42.9005,-83.1244,3
42.9006,-83.112,3
42.9096,-83.1121,3
42.9097,-83.0997,3
42.9187,-83.0998,3
42.9188,-83.0874,3
42.9278,-83.0874,3
42.9279,-83.0751,3
42.9279,-83.0627,3
42.937,-83.0628,3
42.937,-83.0504,3
42.9461,-83.0505,3
42.9461,-83.0381,3
42.9551,-83.0381,3
42.9552,-83.0258,3
42.9552,-83.0134,3
42.9462,-83.0133,3
42.9462,-83.001,3
42.9371,-83.0009,3
42.9372,-82.9886,3
42.9372,-82.9762,3
42.9372,-82.9638,3
42.9463,-82.9639,3
42.9463,-82.9515,3
42.9463,-82.9391,3
42.9464,-82.9268,3
42.9464,-82.9144,3
42.9464,-82.902,3
42.9464,-82.8897,3
42.9464,-82.8773,3
42.9374,-82.8773,3
42.9283,-82.8772,3
42.9284,-82.8649,3
42.9193,-82.8649,3
42.9102,-82.8648,3
42.9012,-82.8648,3
42.9012,-82.8525,3
42.8922,-82.8524,3
42.8922,-82.8401,3
42.8831,-82.8401,3
42.8831,-82.8277,3
42.8831,-82.8153,3
42.8741,-82.8153,3
42.8741,-82.803,3
42.865,-82.803,3
42.8651,-82.7906,3
42.856,-82.7906,3
42.856,-82.7783,3
42.847,-82.7782,3
42.847,-82.7659,3
42.8379,-82.7659,3
42.8379,-82.7535,3
42.8289,-82.7535,3
42.8289,-82.7412,3
42.8198,-82.7412,3
42.8198,-82.7535,3
42.8108,-82.7535,3
42.8107,-82.7659,3
42.8107,-82.7782,3
42.8017,-82.7782,3
42.8017,-82.7905,3
42.7926,-82.7905,3
42.7836,-82.7905,3
42.7836,-82.8028,3
42.7745,-82.8028,3
42.7655,-82.8028,3
42.7564,-82.8028,3
42.7473,-82.8028,3
42.7383,-82.8028,3
42.7292,-82.8028,3
42.7292,-82.8151,3
42.7202,-82.8151,3
42.7111,-82.8151,3
42.7111,-82.8274,3
42.7021,-82.8274,3
42.693,-82.8273,3
42.693,-82.8397,3
42.693,-82.852,3
42.6839,-82.852,3
42.6749,-82.8519,3
42.6658,-82.8519,3
42.6658,-82.8642,3
42.6567,-82.8642,3
42.6477,-82.8642,3
42.6386,-82.8642,3
42.6296,-82.8641,3
42.6205,-82.8641,3
42.6205,-82.8518,3
42.6206,-82.8395,3
42.6206,-82.8272,3
42.6206,-82.8149,3
42.6115,-82.8149,3
42.6115,-82.8026,3
42.6116,-82.7903,3
42.6116,-82.778,3
42.6025,-82.778,3
42.6025,-82.7903,3
42.5934,-82.7903,3
42.5934,-82.8026,3
42.6025,-82.8026,3
42.6025,-82.8149,3
42.6025,-82.8272,3
42.6025,-82.8395,3
42.6024,-82.8518,3
42.5934,-82.8518,3
42.5934,-82.864,3
42.5843,-82.864,3
42.5843,-82.8763,3
42.5843,-82.8886,3
