lat,long,subbasin
45.7974,-87.115,6
45.7884,-87.115,6
45.7885,-87.1021,6
45.7885,-87.0892,6
45.7795,-87.0891,6
45.7795,-87.0762,6
45.7795,-87.0633,6
45.7705,-87.0633,6
45.7615,-87.0632,6
45.7525,-87.0632,6
45.7525,-87.0503,6
45.7435,-87.0503,6
45.7345,-87.0502,6
45.7345,-87.0631,6
45.7255,-87.0631,6
45.7255,-87.076,6
45.7165,-87.076,6
45.7075,-87.0759,6
45.7075,-87.0888,6
45.6985,-87.0888,6
45.6984,-87.1017,6
45.6894,-87.1017,6
45.6804,-87.1016,6
45.6804,-87.1145,6
45.6804,-87.1274,6
45.6714,-87.1274,6
45.6713,-87.1402,6
45.6713,-87.1531,6
45.6623,-87.1531,6
45.6623,-87.166,6
45.6622,-87.1788,6
45.6532,-87.1788,6
45.6532,-87.1917,6
45.6442,-87.1916,6
45.6352,-87.1916,6
45.6352,-87.2044,6
45.6262,-87.2044,6
45.6171,-87.2043,6
45.6081,-87.2043,6
45.6081,-87.2172,6
45.5991,-87.2171,6
45.5901,-87.217,6
45.5901,-87.2299,6
45.5811,-87.2299,6
45.581,-87.2427,6
45.572,-87.2427,6
45.572,-87.2555,6
45.563,-87.2555,6
45.554,-87.2554,6
45.545,-87.2553,6
45.5449,-87.2682,6
45.5359,-87.2681,6
45.5269,-87.2681,6
45.5179,-87.268,6
45.5179,-87.2808,6
45.5089,-87.2808,6
45.4999,-87.2807,6
45.4998,-87.2936,6
45.4908,-87.2935,6
45.4818,-87.2934,6
45.4818,-87.3063,6
45.4728,-87.3062,6
45.4637,-87.3061,6
45.4637,-87.319,6
45.4547,-87.3189,6
45.4546,-87.3317,6
45.4456,-87.3317,6
45.4366,-87.3316,6
45.4276,-87.3315,6
45.4186,-87.3314,6
45.4186,-87.3443,6
45.4096,-87.3442,6
45.4095,-87.357,6
45.4005,-87.3569,6
45.3915,-87.3569,6
45.3915,-87.3697,6
45.3825,-87.3696,6
45.3824,-87.3824,6
45.3734,-87.3823,6
45.3733,-87.3951,6
45.3643,-87.3951,6
45.3553,-87.395,6
45.3463,-87.3949,6
45.3463,-87.4077,6
45.3373,-87.4076,6
45.3283,-87.4075,6
45.3282,-87.4203,6
45.3192,-87.4203,6
45.3191,-87.4331,6
45.3101,-87.433,6
45.3011,-87.4329,6
45.2921,-87.4328,6
45.2921,-87.4456,6
45.2831,-87.4455,6
45.2741,-87.4454,6
45.274,-87.4582,6
45.265,-87.4581,6
45.2649,-87.4709,6
45.2559,-87.4708,6
45.2559,-87.4836,6
45.2469,-87.4835,6
45.2468,-87.4963,6
45.2378,-87.4962,6
45.2377,-87.509,6
45.2287,-87.5089,6
45.2197,-87.5088,6
45.2196,-87.5216,6
45.2106,-87.5214,6
45.2106,-87.5342,6
45.2016,-87.5341,6
45.1925,-87.534,6
45.1925,-87.5468,6
45.1835,-87.5467,6
45.1834,-87.5595,6
45.1833,-87.5722,6
45.1743,-87.5721,6
45.1742,-87.5849,6
45.1652,-87.5848,6
45.1562,-87.5847,6
45.1561,-87.5974,6
45.1471,-87.5973,6
45.1381,-87.5972,6
45.1381,-87.61,6
45.1291,-87.6099,6
45.1201,-87.6097,6
45.1111,-87.6096,6
45.1111,-87.5969,6
45.1021,-87.5967,6
45.093,-87.6094,6
45.102,-87.6095,6
45.0835,-87.6858,7
45.0925,-87.6859,7
45.1015,-87.686,7
45.1105,-87.6862,7
45.1104,-87.6989,7
45.1194,-87.699,7
45.1284,-87.6992,7
45.1284,-87.7119,7
45.1374,-87.7121,7
45.1464,-87.7122,7
45.1463,-87.725,7
45.1553,-87.7251,7
45.1552,-87.7379,7
45.1642,-87.738,7
45.1732,-87.7381,7
45.1731,-87.7509,7
45.173,-87.7637,7
45.1729,-87.7765,7
45.1819,-87.7766,7
45.1818,-87.7894,7
45.1908,-87.7895,7
45.1907,-87.8023,7
45.1997,-87.8024,7
45.1996,-87.8152,7
45.1995,-87.828,7
45.2085,-87.8281,7
45.2084,-87.8409,7
45.2083,-87.8537,7
45.2173,-87.8539,7
45.2171,-87.8666,7
45.2262,-87.8668,7
45.226,-87.8796,7
45.235,-87.8797,7
45.244,-87.8799,7
45.2442,-87.8671,7
45.2443,-87.8543,7
45.2533,-87.8545,7
45.2534,-87.8417,7
45.2535,-87.8289,7
45.2536,-87.8161,7
45.2626,-87.8163,7
45.2627,-87.8035,7
45.2628,-87.7907,7
45.2718,-87.7908,7
45.2808,-87.791,7
45.2809,-87.7782,7
45.2899,-87.7783,7
45.2898,-87.7911,7
45.2988,-87.7913,7
45.3078,-87.7914,7
45.3168,-87.7916,7
45.3169,-87.7788,7
45.3259,-87.7789,7
45.3349,-87.779,7
45.3348,-87.7919,7
45.3347,-87.8047,7
45.3346,-87.8175,7
45.3345,-87.8303,7
45.3344,-87.8431,7
45.3343,-87.8559,7
45.3342,-87.8687,7
45.3341,-87.8815,7
45.334,-87.8943,7
45.3338,-87.9071,7
45.3428,-87.9073,7
45.3427,-87.9201,7
45.3426,-87.9329,7
45.3516,-87.9331,7
45.3515,-87.9459,7
45.3605,-87.9461,7
45.3604,-87.9589,7
45.3602,-87.9717,7
45.3601,-87.9845,7
45.3691,-87.9847,7
45.369,-87.9975,7
45.3689,-88.0103,7
45.3779,-88.0105,7
45.3777,-88.0233,7
45.3776,-88.0361,7
45.3866,-88.0363,7
45.3865,-88.0491,7
45.3955,-88.0493,7
45.3954,-88.0621,7
45.3952,-88.0749,7
45.3951,-88.0878,7
45.4041,-88.088,7
45.4039,-88.1008,7
45.4129,-88.101,7
45.4128,-88.1138,7
45.4218,-88.114,7
45.4217,-88.1268,7
45.4215,-88.1396,7
45.4305,-88.1399,7
45.4304,-88.1527,7
45.4394,-88.1529,7
45.4392,-88.1657,7
45.4391,-88.1785,7
45.4481,-88.1788,7
45.448,-88.1916,7
45.457,-88.1918,7
45.4568,-88.2046,7
45.4658,-88.2048,7
45.4748,-88.2051,7
45.4838,-88.2053,7
45.4928,-88.2055,7
45.5018,-88.2057,7
45.5108,-88.2059,7
45.5107,-88.2188,7
45.5105,-88.2316,7
45.5104,-88.2444,7
45.5102,-88.2573,7
45.51,-88.2701,7
45.5099,-88.283,7
45.5189,-88.2832,7
45.5187,-88.2961,7
45.5277,-88.2963,7
45.5367,-88.2965,7
45.5366,-88.3094,7
45.5364,-88.3222,7
45.5362,-88.3351,7
45.5361,-88.3479,7
45.5359,-88.3608,7
45.5449,-88.361,7
45.5539,-88.3613,7
45.5629,-88.3615,7
45.5627,-88.3743,7
45.5626,-88.3872,7
45.5624,-88.4001,7
45.5622,-88.4129,7
45.5621,-88.4258,7
45.5619,-88.4386,7
45.5709,-88.4389,7
45.5799,-88.4391,7
45.5889,-88.4394,7
45.5891,-88.4265,7
45.5981,-88.4268,7
45.5982,-88.4139,7
45.6072,-88.4142,7
45.6162,-88.4144,7
45.6164,-88.4015,7
45.6254,-88.4018,7
45.6344,-88.402,7
45.6434,-88.4023,7
45.6524,-88.4025,7
45.6522,-88.4154,7
45.6612,-88.4156,7
45.6611,-88.4285,7
45.6701,-88.4288,7
45.6699,-88.4417,7
45.6789,-88.4419,7
45.6791,-88.429,7
45.6792,-88.4161,7
45.6882,-88.4164,7
45.6884,-88.4035,7
45.6974,-88.4038,7
45.6976,-88.3909,7
45.7066,-88.3911,7
45.7068,-88.3782,7
45.7158,-88.3785,7
45.7156,-88.3914,7
45.7154,-88.4042,7
45.7244,-88.4045,7
45.7242,-88.4174,7
45.7332,-88.4176,7
45.7331,-88.4305,7
45.7329,-88.4434,7
45.7327,-88.4563,7
45.7237,-88.4561,7
45.7235,-88.469,7
45.7234,-88.4819,7
45.7232,-88.4948,7
45.7142,-88.4945,7
45.714,-88.5074,7
45.7138,-88.5203,7
45.7048,-88.52,7
45.7046,-88.5329,7
45.7044,-88.5458,7
45.6954,-88.5455,7
45.6952,-88.5584,7
45.695,-88.5713,7
45.686,-88.571,7
45.6859,-88.5839,7
45.6857,-88.5968,7
45.6767,-88.5965,7
45.6765,-88.6094,7
45.6763,-88.6223,7
45.6761,-88.6352,7
45.6759,-88.648,7
45.6849,-88.6483,7
45.6847,-88.6612,7
45.6937,-88.6615,7
45.7027,-88.6618,7
45.7025,-88.6747,7
45.7115,-88.675,7
45.7113,-88.6879,7
45.7111,-88.7008,7
45.7201,-88.7011,7
45.7199,-88.7139,7
45.7196,-88.7268,7
45.7286,-88.7271,7
45.7284,-88.74,7
45.7282,-88.7529,7
45.7192,-88.7526,7
45.719,-88.7655,7
45.7188,-88.7784,7
45.7186,-88.7913,7
45.7184,-88.8042,7
45.7181,-88.8171,7
45.7179,-88.83,7
45.7269,-88.8303,7
45.7267,-88.8432,7
45.7357,-88.8435,7
45.7447,-88.8438,7
45.7445,-88.8567,7
45.7535,-88.857,7
45.7533,-88.8699,7
45.7623,-88.8703,7
45.762,-88.8832,7
45.771,-88.8835,7
45.7708,-88.8964,7
45.7798,-88.8967,7
45.7796,-88.9096,7
45.7706,-88.9093,7
45.7703,-88.9222,7
45.7701,-88.9351,7
45.7611,-88.9348,7
45.7609,-88.9477,7
45.7606,-88.9606,7
45.7604,-88.9735,7
45.7694,-88.9738,7
45.7784,-88.9741,7
45.7874,-88.9745,7
45.7876,-88.9616,7
45.7966,-88.9619,7
45.7964,-88.9748,7
45.8054,-88.9752,7
45.8144,-88.9755,7
45.8141,-88.9884,7
45.8231,-88.9888,7
45.8229,-89.0017,7
45.8319,-89.002,7
45.8409,-89.0024,7
45.8499,-89.0027,7
45.8589,-89.0031,7
45.8591,-88.9901,7
45.8681,-88.9905,7
45.8771,-88.9908,7
45.8774,-88.9779,7
45.8864,-88.9782,7
45.8861,-88.9912,7
45.8859,-89.0041,7
45.8949,-89.0044,7
45.8946,-89.0174,7
45.9036,-89.0177,7
45.9034,-89.0307,7
45.9124,-89.031,7
45.9214,-89.0314,7
45.9304,-89.0317,7
45.9394,-89.0321,7
45.9484,-89.0324,7
45.9486,-89.0195,7
45.9576,-89.0198,7
45.9666,-89.0202,7
45.9664,-89.0331,7
45.9754,-89.0335,7
45.9751,-89.0464,7
45.9841,-89.0468,7
45.9931,-89.0471,7
46.0021,-89.0475,7
46.0111,-89.0478,7
46.0201,-89.0482,7
46.0204,-89.0352,7
46.0294,-89.0356,7
46.0296,-89.0226,7
46.0386,-89.023,7
46.0476,-89.0233,7
46.0478,-89.0103,7
46.0481,-88.9974,7
46.0391,-88.997,7
46.0393,-88.9841,7
46.0396,-88.9711,7
46.0486,-88.9714,7
46.0488,-88.9585,7
46.0578,-88.9588,7
46.0668,-88.9592,7
46.0758,-88.9595,7
46.0848,-88.9598,7
46.085,-88.9469,7
46.094,-88.9472,7
46.0943,-88.9342,7
46.1033,-88.9346,7
46.1122,-88.9349,7
46.1212,-88.9352,7
46.121,-88.9482,7
46.112,-88.9479,7
46.1118,-88.9609,7
46.1028,-88.9605,7
46.1025,-88.9735,7
46.1115,-88.9738,7
46.1113,-88.9868,7
46.1203,-88.9872,7
46.1293,-88.9875,7
46.1291,-89.0005,7
46.1288,-89.0135,7
46.1378,-89.0138,7
46.1468,-89.0142,7
46.1558,-89.0145,7
46.1556,-89.0275,7
46.1646,-89.0279,7
46.1643,-89.0409,7
46.1553,-89.0405,7
46.1551,-89.0535,7
46.1548,-89.0665,7
46.1546,-89.0795,7
46.1636,-89.0799,7
46.1726,-89.0802,7
46.1816,-89.0806,7
46.1818,-89.0676,7
46.1821,-89.0546,7
46.1823,-89.0416,7
46.1913,-89.042,7
46.2003,-89.0423,7
46.2005,-89.0293,7
46.2008,-89.0163,7
46.2098,-89.0167,7
46.21,-89.0036,7
46.219,-89.004,7
46.2193,-88.991,7
46.2283,-88.9913,7
46.2285,-88.9783,7
46.2375,-88.9787,7
46.2465,-88.979,7
46.2467,-88.966,7
46.2557,-88.9663,7
46.256,-88.9533,7
46.265,-88.9537,7
46.2647,-88.9667,7
46.2737,-88.967,7
46.2827,-88.9674,7
46.2825,-88.9804,7
46.2915,-88.9807,7
46.3005,-88.9811,7
46.3095,-88.9814,7
46.3185,-88.9818,7
46.3275,-88.9821,7
46.3277,-88.9691,7
46.3367,-88.9695,7
46.3457,-88.9698,7
46.346,-88.9568,7
46.3549,-88.9571,7
46.3552,-88.9441,7
46.3642,-88.9444,7
46.3644,-88.9314,7
46.3647,-88.9183,7
46.3649,-88.9053,7
46.3651,-88.8922,7
46.3653,-88.8792,7
46.3743,-88.8795,7
46.3746,-88.8665,7
46.3748,-88.8534,7
46.3658,-88.8531,7
46.366,-88.8401,7
46.3662,-88.827,7
46.3665,-88.814,7
46.3575,-88.8136,7
46.3577,-88.8006,7
46.3579,-88.7876,7
46.3581,-88.7745,7
46.3583,-88.7615,7
46.3493,-88.7612,7
46.3496,-88.7481,7
46.3498,-88.7351,7
46.3408,-88.7348,7
46.341,-88.7217,7
46.332,-88.7214,7
46.3322,-88.7084,7
46.3232,-88.7081,7
46.3234,-88.6951,7
46.3236,-88.682,7
46.3238,-88.669,7
46.3148,-88.6687,7
46.3058,-88.6684,7
46.306,-88.6554,7
46.3062,-88.6423,7
46.3152,-88.6426,7
46.3242,-88.6429,7
46.3332,-88.6432,7
46.3422,-88.6435,7
46.3424,-88.6305,7
46.3514,-88.6308,7
46.3604,-88.6311,7
46.3694,-88.6313,7
46.3696,-88.6183,7
46.3786,-88.6186,7
46.3876,-88.6189,7
46.3966,-88.6192,7
46.3968,-88.6061,7
46.4058,-88.6064,7
46.4148,-88.6067,7
46.4238,-88.607,7
46.4328,-88.6073,7
46.4418,-88.6075,7
46.4508,-88.6078,7
46.4598,-88.6081,7
46.4688,-88.6084,7
46.4778,-88.6087,7
46.4868,-88.609,7
46.4958,-88.6093,7
46.496,-88.5962,7
46.505,-88.5965,7
46.514,-88.5968,7
46.5142,-88.5837,7
46.5232,-88.584,7
46.5234,-88.5709,7
46.5324,-88.5712,7
46.5326,-88.5581,7
46.5236,-88.5578,7
46.5238,-88.5447,7
46.5148,-88.5444,7
46.5058,-88.5442,7
46.506,-88.5311,7
46.497,-88.5308,7
46.4972,-88.5177,7
46.4882,-88.5175,7
46.4883,-88.5044,7
46.4793,-88.5041,7
46.4795,-88.4911,7
46.4797,-88.478,7
46.4707,-88.4777,7
46.4709,-88.4646,7
46.4619,-88.4644,7
46.4621,-88.4513,7
46.4623,-88.4382,7
46.4624,-88.4252,7
46.4626,-88.4121,7
46.4628,-88.399,7
46.463,-88.386,7
46.4631,-88.3729,7
46.4633,-88.3598,7
46.4635,-88.3468,7
46.4636,-88.3337,7
46.4638,-88.3206,7
46.464,-88.3076,7
46.455,-88.3073,7
46.4551,-88.2943,7
46.4461,-88.294,7
46.4463,-88.281,7
46.4465,-88.2679,7
46.4555,-88.2681,7
46.4645,-88.2684,7
46.4646,-88.2553,7
46.4736,-88.2555,7
46.4826,-88.2557,7
46.4916,-88.256,7
46.4915,-88.269,7
46.5005,-88.2693,7
46.5095,-88.2695,7
46.5185,-88.2697,7
46.5183,-88.2828,7
46.5273,-88.2831,7
46.5363,-88.2833,7
46.5453,-88.2835,7
46.5543,-88.2838,7
46.5633,-88.284,7
46.5723,-88.2842,7
46.5813,-88.2845,7
46.5903,-88.2847,7
46.5905,-88.2716,7
46.5995,-88.2718,7
46.5996,-88.2587,7
46.6086,-88.259,7
46.6176,-88.2592,7
46.6266,-88.2594,7
46.6268,-88.2463,7
46.6358,-88.2465,7
46.6359,-88.2334,7
46.6449,-88.2337,7
46.6539,-88.2339,7
46.6629,-88.2341,7
46.6628,-88.2472,7
46.6718,-88.2475,7
46.6808,-88.2477,7
46.6806,-88.2608,7
46.6896,-88.261,7
46.6986,-88.2613,7
46.6985,-88.2744,7
46.7075,-88.2746,7
46.7165,-88.2749,7
46.7255,-88.2751,7
46.7256,-88.262,7
46.7258,-88.2488,7
46.7348,-88.2491,7
46.735,-88.2359,7
46.7351,-88.2228,7
46.7353,-88.2097,7
46.7354,-88.1965,7
46.7356,-88.1834,7
46.7446,-88.1836,7
46.7447,-88.1705,7
46.7449,-88.1573,7
46.7359,-88.1571,7
46.736,-88.144,7
46.727,-88.1438,7
46.7272,-88.1306,7
46.7273,-88.1175,7
46.7183,-88.1173,7
46.7184,-88.1042,7
46.7186,-88.091,7
46.7096,-88.0908,7
46.7097,-88.0777,7
46.7099,-88.0646,7
46.7009,-88.0644,7
46.6918,-88.0642,7
46.692,-88.0511,7
46.683,-88.0509,7
46.674,-88.0507,7
46.6741,-88.0375,7
46.6651,-88.0373,7
46.6652,-88.0242,7
46.6654,-88.0111,7
46.6564,-88.0109,7
46.6565,-87.9978,7
46.6566,-87.9847,7
46.6568,-87.9716,7
46.6478,-87.9714,7
46.6479,-87.9583,7
46.648,-87.9452,7
46.6481,-87.932,7
46.6483,-87.9189,7
46.6484,-87.9058,7
46.6394,-87.9056,7
46.6395,-87.8925,7
46.6396,-87.8794,7
46.6397,-87.8663,7
46.6398,-87.8532,7
46.6308,-87.853,7
46.6307,-87.8661,7
46.6217,-87.866,7
46.6216,-87.8791,7
46.6126,-87.8789,7
46.6125,-87.892,7
46.6035,-87.8919,7
46.6034,-87.905,7
46.5944,-87.9048,7
46.5942,-87.9179,7
46.5941,-87.931,7
46.594,-87.9441,7
46.585,-87.9439,7
46.5849,-87.957,7
46.5847,-87.9701,7
46.5757,-87.9699,7
46.5756,-87.983,7
46.5666,-87.9828,7
46.5665,-87.9959,7
46.5575,-87.9957,7
46.5485,-87.9956,7
46.5395,-87.9954,7
46.5305,-87.9952,7
46.5215,-87.995,7
46.5125,-87.9948,7
46.5035,-87.9946,7
46.5033,-88.0077,7
46.5032,-88.0208,7
46.5031,-88.0339,7
46.4941,-88.0337,7
46.4939,-88.0467,7
46.4849,-88.0466,7
46.4848,-88.0596,7
46.4758,-88.0594,7
46.4668,-88.0592,7
46.4669,-88.0462,7
46.4579,-88.046,7
46.4581,-88.0329,7
46.4491,-88.0327,7
46.4492,-88.0196,7
46.4402,-88.0195,7
46.4403,-88.0064,7
46.4313,-88.0062,7
46.4315,-87.9931,7
46.4225,-87.993,7
46.4226,-87.9799,7
46.4136,-87.9797,7
46.4137,-87.9667,7
46.4047,-87.9665,7
46.3957,-87.9663,7
46.3958,-87.9532,7
46.3868,-87.9531,7
46.387,-87.94,7
46.3779,-87.9398,7
46.3781,-87.9268,7
46.3691,-87.9266,7
46.3692,-87.9136,7
46.3602,-87.9134,7
46.3603,-87.9003,7
46.3513,-87.9002,7
46.3423,-87.9,7
46.3424,-87.887,7
46.3334,-87.8868,7
46.3333,-87.8998,7
46.3243,-87.8997,7
46.3153,-87.8995,7
46.3152,-87.9125,7
46.3062,-87.9124,7
46.3061,-87.9254,7
46.3059,-87.9384,7
46.2969,-87.9382,7
46.2968,-87.9513,7
46.2878,-87.9511,7
46.2788,-87.9509,7
46.2787,-87.9639,7
46.2697,-87.9638,7
46.2607,-87.9636,7
46.2517,-87.9634,7
46.2427,-87.9632,7
46.2426,-87.9762,7
46.2335,-87.9761,7
46.2334,-87.9891,7
46.2244,-87.9889,7
46.2243,-88.0019,7
46.2153,-88.0017,7
46.2063,-88.0015,7
46.2062,-88.0145,7
46.1972,-88.0144,7
46.1882,-88.0142,7
46.188,-88.0272,7
46.179,-88.027,7
46.1789,-88.04,7
46.1699,-88.0398,7
46.1698,-88.0528,7
46.1608,-88.0526,7
46.1606,-88.0656,7
46.1516,-88.0654,7
46.1515,-88.0784,7
46.1513,-88.0914,7
46.1512,-88.1044,7
46.1511,-88.1174,7
46.1509,-88.1304,7
46.1508,-88.1434,7
46.1418,-88.1432,7
46.1416,-88.1562,7
46.1326,-88.1559,7
46.1236,-88.1557,7
46.1146,-88.1555,7
46.1148,-88.1425,7
46.1058,-88.1423,7
46.1059,-88.1293,7
46.0969,-88.1291,7
46.0971,-88.1162,7
46.0972,-88.1032,7
46.0882,-88.103,7
46.0883,-88.09,7
46.0885,-88.077,7
46.0886,-88.064,7
46.0976,-88.0642,7
46.0977,-88.0512,7
46.1067,-88.0514,7
46.1157,-88.0516,7
46.1159,-88.0386,7
46.116,-88.0257,7
46.1161,-88.0127,7
46.1071,-88.0125,7
46.1073,-87.9995,7
46.1074,-87.9865,7
46.0984,-87.9863,7
46.0985,-87.9734,7
46.0986,-87.9604,7
46.0988,-87.9474,7
46.1078,-87.9476,7
46.1079,-87.9346,7
46.108,-87.9216,7
46.1081,-87.9086,7
46.1082,-87.8956,7
46.0992,-87.8955,7
46.0994,-87.8825,7
46.0995,-87.8695,7
46.0905,-87.8693,7
46.0906,-87.8563,7
46.0907,-87.8434,7
46.0908,-87.8304,7
46.0818,-87.8302,7
46.0819,-87.8172,7
46.0729,-87.8171,7
46.0639,-87.8169,7
46.064,-87.804,7
46.0641,-87.791,7
46.0642,-87.778,7
46.0643,-87.765,7
46.0644,-87.7521,7
46.0554,-87.7519,7
46.0555,-87.7389,7
46.0465,-87.7388,7
46.0466,-87.7258,7
46.0467,-87.7129,7
46.0377,-87.7127,7
46.0378,-87.6997,7
46.0379,-87.6868,7
46.038,-87.6738,7
46.029,-87.6737,7
46.0291,-87.6607,7
46.0292,-87.6477,7
46.0202,-87.6476,7
46.0112,-87.6475,7
46.0112,-87.6345,7
46.0022,-87.6344,7
46.0023,-87.6214,7
45.9933,-87.6213,7
45.9843,-87.6212,7
45.9753,-87.6211,7
45.9663,-87.621,7
45.9573,-87.6208,7
45.9572,-87.6338,7
45.9482,-87.6337,7
45.9481,-87.6466,7
45.9391,-87.6465,7
45.939,-87.6594,7
45.93,-87.6593,7
45.921,-87.6592,7
45.921,-87.6721,7
45.9119,-87.672,7
45.9029,-87.6719,7
45.8939,-87.6717,7
45.8849,-87.6716,7
45.8759,-87.6715,7
45.8669,-87.6713,7
45.867,-87.6584,7
45.858,-87.6583,7
45.849,-87.6581,7
45.84,-87.658,7
45.831,-87.6579,7
45.8309,-87.6708,7
45.8219,-87.6707,7
45.8218,-87.6836,7
45.8128,-87.6835,7
45.8127,-87.6964,7
45.8037,-87.6963,7
45.8036,-87.7092,7
45.7946,-87.709,7
45.7856,-87.7089,7
45.7766,-87.7088,7
45.7767,-87.6959,7
45.7677,-87.6957,7
45.7678,-87.6828,7
45.7679,-87.6699,7
45.7589,-87.6698,7
45.759,-87.6569,7
45.7591,-87.644,7
45.7592,-87.6311,7
45.7502,-87.6309,7
45.7502,-87.618,7
45.7412,-87.6179,7
45.7413,-87.605,7
45.7323,-87.6049,7
45.7233,-87.6048,7
45.7234,-87.5919,7
45.7144,-87.5918,7
45.7054,-87.5917,7
45.7055,-87.5788,7
45.6965,-87.5786,7
45.6875,-87.5785,7
45.6785,-87.5784,7
45.6695,-87.5783,7
45.6695,-87.5654,7
45.6605,-87.5653,7
45.6515,-87.5652,7
45.6425,-87.5651,7
45.6426,-87.5522,7
45.6516,-87.5523,7
45.6517,-87.5394,7
45.6518,-87.5266,7
45.6428,-87.5265,7
45.6338,-87.5263,7
45.6338,-87.5135,7
45.6248,-87.5134,7
45.6158,-87.5133,7
45.6068,-87.5132,7
45.6068,-87.526,7
45.5978,-87.5259,7
45.5888,-87.5258,7
45.5797,-87.5257,7
45.5707,-87.5256,7
45.5617,-87.5255,7
45.5618,-87.5126,7
45.5528,-87.5125,7
45.5438,-87.5124,7
45.5348,-87.5123,7
45.5258,-87.5122,7
45.5168,-87.5121,7
45.5078,-87.512,7
45.5077,-87.5249,7
45.4987,-87.5248,7
45.4986,-87.5376,7
45.4896,-87.5375,7
45.4806,-87.5374,7
45.4806,-87.5502,7
45.4716,-87.5501,7
45.4626,-87.55,7
45.4625,-87.5629,7
45.4535,-87.5628,7
45.4445,-87.5626,7
45.4355,-87.5625,7
45.4265,-87.5624,7
45.4264,-87.5753,7
45.4174,-87.5751,7
45.4084,-87.575,7
45.4085,-87.5622,7
45.3995,-87.5621,7
45.3905,-87.562,7
45.3815,-87.5619,7
45.3725,-87.5618,7
45.3635,-87.5617,7
45.3635,-87.5488,7
45.3545,-87.5487,7
45.3455,-87.5486,7
45.3365,-87.5485,7
45.3366,-87.5357,7
45.3276,-87.5356,7
45.3186,-87.5355,7
45.3187,-87.5227,7
45.3097,-87.5226,7
45.3007,-87.5225,7
45.2917,-87.5224,7
45.2916,-87.5352,7
45.2915,-87.548,7
45.2825,-87.5479,7
45.2824,-87.5607,7
45.2823,-87.5735,7
45.2733,-87.5733,7
45.2733,-87.5861,7
45.2643,-87.586,7
45.2553,-87.5859,7
45.2552,-87.5987,7
45.2462,-87.5986,7
45.2372,-87.5985,7
45.2282,-87.5984,7
45.2192,-87.5982,7
45.2102,-87.5981,7
45.2101,-87.6109,7
45.2011,-87.6108,7
45.201,-87.6236,7
45.192,-87.6234,7
45.183,-87.6233,7
45.1829,-87.6361,7
45.1739,-87.636,7
45.1649,-87.6359,7
45.1559,-87.6357,7
45.1469,-87.6356,7
45.1379,-87.6355,7
45.1289,-87.6354,7
45.129,-87.6226,7
45.12,-87.6225,7
45.111,-87.6224,7
45.1109,-87.6351,7
45.1019,-87.635,7
45.102,-87.6223,7
45.102,-87.6095,7
45.093,-87.6094,7
45.093,-87.6221,7
45.0929,-87.6349,7
45.0928,-87.6476,7
45.0927,-87.6604,7
45.0926,-87.6731,7
45.0836,-87.673,7
45.0835,-87.6858,7
44.9752,-87.7224,8
44.9842,-87.7225,8
44.9932,-87.7227,8
44.9931,-87.7354,8
45.0021,-87.7355,8
45.002,-87.7483,8
45.011,-87.7484,8
45.02,-87.7486,8
45.029,-87.7487,8
45.038,-87.7488,8
45.0379,-87.7616,8
45.0469,-87.7617,8
45.0468,-87.7745,8
45.0467,-87.7872,8
45.0557,-87.7873,8
45.0556,-87.8001,8
45.0466,-87.7999,8
45.0465,-87.8127,8
45.0464,-87.8254,8
45.0374,-87.8253,8
45.0373,-87.838,8
45.0372,-87.8508,8
45.0282,-87.8506,8
45.0281,-87.8633,8
45.028,-87.8761,8
45.019,-87.8759,8
45.0189,-87.8887,8
45.0188,-87.9014,8
45.0098,-87.9012,8
45.0096,-87.914,8
45.0095,-87.9267,8
45.0185,-87.9269,8
45.0275,-87.927,8
45.0276,-87.9143,8
45.0367,-87.9145,8
45.0457,-87.9146,8
45.0455,-87.9274,8
45.0545,-87.9275,8
45.0544,-87.9403,8
45.0454,-87.9401,8
45.0453,-87.9528,8
45.0363,-87.9527,8
45.0362,-87.9654,8
45.0361,-87.9782,8
45.0271,-87.978,8
45.0269,-87.9907,8
45.0179,-87.9905,8
45.0178,-88.0033,8
45.0177,-88.016,8
45.0175,-88.0288,8
45.0265,-88.0289,8
45.0264,-88.0417,8
45.0263,-88.0544,8
45.0262,-88.0671,8
45.026,-88.0799,8
45.0259,-88.0926,8
45.0169,-88.0924,8
45.0167,-88.1052,8
45.0166,-88.1179,8
45.0165,-88.1306,8
45.0163,-88.1434,8
45.0162,-88.1561,8
45.016,-88.1688,8
45.025,-88.169,8
45.0249,-88.1818,8
45.0248,-88.1945,8
45.0246,-88.2073,8
45.0336,-88.2075,8
45.0426,-88.2077,8
45.0425,-88.2204,8
45.0335,-88.2202,8
45.0333,-88.2329,8
45.0332,-88.2457,8
45.0422,-88.2459,8
45.0512,-88.2461,8
45.0602,-88.2463,8
45.0692,-88.2465,8
45.0782,-88.2468,8
45.0872,-88.247,8
45.087,-88.2597,8
45.096,-88.26,8
45.105,-88.2602,8
45.114,-88.2604,8
45.1142,-88.2476,8
45.1232,-88.2478,8
45.1322,-88.2481,8
45.1323,-88.2353,8
45.1413,-88.2355,8
45.1503,-88.2357,8
45.1593,-88.236,8
45.1595,-88.2232,8
45.1596,-88.2104,8
45.1686,-88.2106,8
45.1688,-88.1979,8
45.1689,-88.1851,8
45.1779,-88.1853,8
45.1781,-88.1725,8
45.1871,-88.1727,8
45.1961,-88.1729,8
